Fold,Station,ds,lead,y,yhat_chronos,yhat_tft,yhat_prophet_pp,yhat_prophet_pers,yhat_naive
2016-09-01,Aotizhongxin,2016-09-02 15:00:00,39,11.0,30.600304,12.282264,22.604009877777173,2.5256224283071766,53.0
2016-09-01,Aotizhongxin,2016-09-02 16:00:00,40,7.0,31.394672,12.655813,22.0000905774624,2.4284955411404363,46.0
2016-09-01,Aotizhongxin,2016-09-02 17:00:00,41,14.0,32.195988,13.301888,22.45223703396708,2.3492169891556656,34.0
2016-09-01,Aotizhongxin,2016-09-02 18:00:00,42,12.0,33.93465,14.979939,25.21056757260334,2.3401727655385582,19.0
2016-09-01,Aotizhongxin,2016-09-02 19:00:00,43,3.0,35.586967,16.11512,26.55291621242154,2.4228931123561734,35.0
2016-09-01,Aotizhongxin,2016-09-02 20:00:00,44,5.0,37.865147,16.823168,31.25488301833348,2.561023109577201,41.0
2016-09-01,Aotizhongxin,2016-09-02 21:00:00,45,8.0,41.02277,18.102861,37.1287944802498,2.67622177404138,41.0
2016-09-01,Aotizhongxin,2016-09-02 22:00:00,46,11.0,43.89463,19.296848,39.321409265323126,2.708661614159094,37.0
2016-09-01,Aotizhongxin,2016-09-02 23:00:00,47,12.0,45.578625,21.046177,44.57536193561625,2.670029265408392,24.0
2016-09-01,Aotizhongxin,2016-09-03 00:00:00,48,7.0,41.23545,21.509579,35.762057888536056,2.6229009193682997,17.0
2016-09-01,Aotizhongxin,2016-09-03 01:00:00,49,10.0,42.723312,21.929665,35.9449862244264,2.6109410897159964,14.0
2016-09-01,Aotizhongxin,2016-09-03 02:00:00,50,9.0,44.717587,23.354174,42.85974839539117,2.6178192309716484,19.0
2016-09-01,Aotizhongxin,2016-09-03 03:00:00,51,12.0,44.52942,21.974554,31.212240614710204,2.5898617346228834,23.0
2016-09-01,Aotizhongxin,2016-09-03 04:00:00,52,7.0,45.1093,21.807686,32.6914513927387,2.5016446171595796,28.0
2016-09-01,Aotizhongxin,2016-09-03 05:00:00,53,8.0,45.80166,23.835163,33.00937995756225,2.3969547179072372,23.0
2016-09-01,Aotizhongxin,2016-09-03 06:00:00,54,13.0,44.133774,24.825819,35.29239934043281,2.3565342023653892,21.0
2016-09-01,Aotizhongxin,2016-09-03 07:00:00,55,13.0,45.095715,27.404873,34.88521014112363,2.432856149832672,22.0
2016-09-01,Aotizhongxin,2016-09-03 08:00:00,56,12.0,47.40452,28.045958,31.138938281220163,2.6108790290766803,15.0
2016-09-01,Aotizhongxin,2016-09-03 09:00:00,57,14.0,49.01351,31.235958,33.54518527480666,2.811476518207859,11.0
2016-09-01,Aotizhongxin,2016-09-03 10:00:00,58,13.0,48.695507,33.908615,36.704432512749385,2.942789924922276,14.0
2016-09-01,Aotizhongxin,2016-09-03 11:00:00,59,15.0,45.83903,34.718502,39.03881571868582,2.9711452044871716,26.0
2016-09-01,Aotizhongxin,2016-09-03 12:00:00,60,10.0,43.672993,34.245384,38.53067008101461,2.9350068873430275,27.0
2016-09-01,Aotizhongxin,2016-09-03 13:00:00,61,16.0,42.854313,32.24584,34.69390161615522,2.8868812722869968,22.0
2016-09-01,Aotizhongxin,2016-09-03 14:00:00,62,13.0,43.27077,31.686115,26.251351680587423,2.8401567789692437,18.0
2016-09-01,Aotizhongxin,2016-09-03 15:00:00,63,21.0,44.63131,33.104958,30.923853971889894,2.775752469537453,19.0
2016-09-01,Aotizhongxin,2016-09-03 16:00:00,64,27.0,45.888763,34.534817,36.571842216675385,2.689495439799015,20.0
2016-09-01,Aotizhongxin,2016-09-03 17:00:00,65,31.0,45.530087,38.41578,37.40656212576514,2.6204838455799475,16.0
2016-09-01,Aotizhongxin,2016-09-03 18:00:00,66,27.0,47.22345,40.797546,38.08439025731947,2.6256967202535075,15.0
2016-09-01,Aotizhongxin,2016-09-03 19:00:00,67,26.0,47.15673,41.275867,38.194009632732815,2.729332115923128,17.0
2016-09-01,Aotizhongxin,2016-09-03 20:00:00,68,28.0,48.21674,43.59199,40.53772658601506,2.892443513721761,19.0
2016-09-01,Aotizhongxin,2016-09-03 21:00:00,69,32.0,52.711124,44.45651,44.483289298397686,3.0293457858055586,21.0
2016-09-01,Aotizhongxin,2016-09-03 22:00:00,70,39.0,53.023956,45.18972,45.11016404615625,3.0737484214933923,25.0
2016-09-01,Aotizhongxin,2016-09-03 23:00:00,71,40.0,51.1962,46.70879,47.76611993997108,3.0377139581211408,22.0
2016-09-01,Changping,2016-09-01 00:00:00,0,10.0,5.0269866,11.609365,3.7692455013280846,3.8745198365983438,7.0
2016-09-01,Changping,2016-09-01 01:00:00,1,8.0,4.0647736,10.660286,2.5372261281713615,3.7641667494360442,8.0
2016-09-01,Changping,2016-09-01 02:00:00,2,12.0,3.8538465,9.171718,2.9274115021213523,3.6900488343410265,12.0
2016-09-01,Changping,2016-09-01 03:00:00,3,9.0,3.771378,8.409521,3.559859378445635,3.6006636808988457,7.0
2016-09-01,Changping,2016-09-01 04:00:00,4,10.0,3.4193892,7.66982,2.0694942078653704,3.500538094078167,8.0
2016-09-01,Changping,2016-09-01 05:00:00,5,3.0,3.3236952,6.8505573,1.6281935525265605,3.46115015488754,10.0
2016-09-01,Changping,2016-09-01 06:00:00,6,7.0,4.47083,6.0830083,2.8986923425151745,3.5597579825304893,15.0
2016-09-01,Changping,2016-09-01 07:00:00,7,13.0,4.633707,6.6373596,3.3897643519803387,3.81017690359383,12.0
2016-09-01,Changping,2016-09-01 08:00:00,8,3.0,5.297262,6.1759887,3.640789501914192,4.133365512151866,9.0
2016-09-01,Changping,2016-09-01 09:00:00,9,9.0,7.4095707,6.765699,4.840995362648257,4.393709654295709,14.0
2016-09-01,Changping,2016-09-01 10:00:00,10,11.0,8.818454,4.782435,6.840831093517316,4.499261996214072,13.0
2016-09-01,Changping,2016-09-01 11:00:00,11,3.0,8.817981,4.456791,7.585324619148983,4.471865348824054,15.0
2016-09-01,Changping,2016-09-01 12:00:00,12,11.0,9.414877,4.596941,7.6899505618472475,4.399155849263982,12.0
2016-09-01,Changping,2016-09-01 13:00:00,13,3.0,10.650401,4.952474,11.194916262098218,4.3361396910504,9.0
2016-09-01,Changping,2016-09-01 14:00:00,14,3.0,10.326888,5.1676,9.170057162251624,4.271613632313684,8.0
2016-09-01,Changping,2016-09-01 15:00:00,15,3.0,15.094278,5.742491,13.790063748080494,4.178323289638529,13.0
2016-09-01,Changping,2016-09-01 16:00:00,16,3.0,14.288357,6.5329385,15.008350833467393,4.079267669644898,10.0
2016-09-01,Changping,2016-09-01 17:00:00,17,7.0,15.2730255,7.37955,13.864823310081572,4.050157283586142,16.0
2016-09-01,Changping,2016-09-01 18:00:00,18,5.0,16.298578,8.581515,17.580052064588656,4.154501469485606,13.0
2016-09-01,Changping,2016-09-01 19:00:00,19,3.0,16.809034,9.2568245,11.399222919811875,4.375354521099717,14.0
2016-09-01,Changping,2016-09-01 20:00:00,20,4.0,17.427904,9.658359,12.523195398538528,4.598544084642687,18.0
2016-09-01,Changping,2016-09-01 21:00:00,21,5.0,18.477158,9.704795,13.74271979490601,4.681451571896817,19.0
2016-09-01,Changping,2016-09-01 22:00:00,22,4.0,19.089962,10.208816,15.2032662851697,4.575191271466083,19.0
2016-09-01,Changping,2016-09-01 23:00:00,23,7.0,19.308979,10.605498,17.298376717298552,4.364910754437568,28.0
2016-09-01,Changping,2016-09-02 00:00:00,24,10.0,19.690172,11.62765,19.39335852112497,4.17371980885261,37.0
2016-09-01,Changping,2016-09-02 01:00:00,25,3.0,20.579071,12.625821,18.59599583887954,4.054148038945164,34.0
2016-09-01,Changping,2016-09-02 02:00:00,26,7.0,21.498901,12.8748865,16.367736647225748,3.97186062287584,29.0
2016-09-01,Changping,2016-09-02 03:00:00,27,13.0,22.263306,12.6159525,16.197653535329263,3.8723030836244146,34.0
2016-09-01,Changping,2016-09-02 04:00:00,28,11.0,22.587019,12.576548,16.2558935440736,3.7604123128610265,34.0
2016-09-01,Changping,2016-09-02 05:00:00,29,11.0,23.042707,12.611022,16.562444762309806,3.711847369165489,34.0
2016-09-01,Changping,2016-09-02 06:00:00,30,6.0,23.794115,12.9151535,15.854928270513447,3.807879093270582,35.0
2016-09-01,Changping,2016-09-02 07:00:00,31,9.0,24.583158,13.118267,17.04353035081751,4.062322444498366,35.0
2016-09-01,Changping,2016-09-02 08:00:00,32,16.0,26.653986,15.471266,18.228039255799263,4.3911986963720455,37.0
2016-09-01,Changping,2016-09-02 09:00:00,33,15.0,27.48517,17.84415,24.989970718901485,4.651859905154437,35.0
2016-09-01,Changping,2016-09-02 10:00:00,34,9.0,26.706835,18.919031,22.545527961357386,4.748640195710193,44.0
2016-09-01,Changping,2016-09-02 11:00:00,35,13.0,26.280434,19.372421,18.600455917571956,4.705583870276634,41.0
2016-09-01,Changping,2016-09-02 12:00:00,36,3.0,26.145535,18.189465,17.296892799954538,4.615045409390779,48.0
2016-09-01,Changping,2016-09-02 13:00:00,37,9.0,23.959742,17.459015,13.929386981740953,4.534627129100309,51.0
2016-09-01,Changping,2016-09-02 14:00:00,38,9.0,23.915476,16.552505,14.34175348604131,4.452835284629179,55.0
2016-09-01,Changping,2016-09-02 15:00:00,39,11.0,24.042135,14.372867,15.247057550168034,4.341738295585144,52.0
2016-09-01,Changping,2016-09-02 16:00:00,40,4.0,24.564941,12.620888,13.914054823279375,4.225399779710469,43.0
2016-09-01,Changping,2016-09-02 17:00:00,41,3.0,26.21534,13.549234,17.507491162672736,4.181696492569902,28.0
2016-09-01,Changping,2016-09-02 18:00:00,42,4.0,27.60913,13.847413,18.2570395082804,4.275203520371295,21.0
2016-09-01,Changping,2016-09-02 19:00:00,43,6.0,28.850323,13.433737,20.896882648516495,4.487756454148614,19.0
2016-09-01,Changping,2016-09-02 20:00:00,44,7.0,30.31925,13.917505,21.808720757238163,4.702430605598782,32.0
2016-09-01,Changping,2016-09-02 21:00:00,45,6.0,31.657303,14.314503,22.177391352858795,4.774509767411031,36.0
2016-09-01,Changping,2016-09-02 22:00:00,46,14.0,31.709743,14.339487,23.102631551537087,4.655500987858923,40.0
2016-09-01,Changping,2016-09-02 23:00:00,47,20.0,31.953625,14.425864,20.932518400139625,4.432801493967887,37.0
2016-09-01,Changping,2016-09-03 00:00:00,48,15.0,29.342756,15.290272,23.808991646582278,4.231396442228934,22.0
2016-09-01,Changping,2016-09-03 01:00:00,49,7.0,30.458612,15.099594,22.051021256169637,4.104192999470957,17.0
2016-09-01,Changping,2016-09-03 02:00:00,50,10.0,30.430552,14.756278,20.68693650893762,4.016257430028924,17.0
2016-09-01,Changping,2016-09-03 03:00:00,51,6.0,31.41587,15.723803,20.58598397141699,3.912461737092462,16.0
2016-09-01,Changping,2016-09-03 04:00:00,52,5.0,31.792114,15.0500965,19.97129565229851,3.7977675573255762,17.0
2016-09-01,Changping,2016-09-03 05:00:00,53,11.0,32.248802,15.872898,21.600995680042793,3.7483559515449754,19.0
2016-09-01,Changping,2016-09-03 06:00:00,54,14.0,32.70068,15.041374,21.66297800224114,3.8460853499312027,17.0
2016-09-01,Changping,2016-09-03 07:00:00,55,12.0,32.647526,15.480217,19.737898074693092,4.105045756396392,16.0
2016-09-01,Changping,2016-09-03 08:00:00,56,15.0,34.390686,19.050255,29.05099750445037,4.440910214008985,9.0
2016-09-01,Changping,2016-09-03 09:00:00,57,12.0,36.057777,20.95195,25.262494899500272,4.70996889346507,14.0
2016-09-01,Changping,2016-09-03 10:00:00,58,14.0,34.64494,21.775198,21.690466755560553,4.815372370415973,10.0
2016-09-01,Changping,2016-09-03 11:00:00,59,10.0,34.80215,24.514456,29.635443752524292,4.780816416536162,11.0
2016-09-01,Changping,2016-09-03 12:00:00,60,12.0,33.73401,24.929111,27.65510267912555,4.6992410716005875,10.0
2016-09-01,Changping,2016-09-03 13:00:00,61,14.0,34.55304,27.407684,28.814868339112675,4.62878766547632,16.0
2016-09-01,Changping,2016-09-03 14:00:00,62,5.0,33.566006,26.681295,27.72334063887292,4.557617103505839,10.0
2016-09-01,Changping,2016-09-03 15:00:00,63,10.0,34.362995,28.370445,27.563189629686722,4.456994257652896,14.0
2016-09-01,Changping,2016-09-03 16:00:00,64,10.0,32.923134,28.311977,25.764683401453233,4.351148148116717,13.0
2016-09-01,Changping,2016-09-03 17:00:00,65,12.0,34.31316,30.111906,25.823271211199867,4.319786270335486,16.0
2016-09-01,Changping,2016-09-03 18:00:00,66,24.0,35.94469,31.353302,25.67950840614839,4.429753384258313,12.0
2016-09-01,Changping,2016-09-03 19:00:00,67,25.0,36.47873,32.864346,29.3874829816047,4.663222352079095,20.0
2016-09-01,Changping,2016-09-03 20:00:00,68,37.0,36.315857,34.833294,32.68980724006913,4.8999864450746164,13.0
2016-09-01,Changping,2016-09-03 21:00:00,69,35.0,40.792717,33.383553,26.932099277539184,4.98973656145402,14.0
2016-09-01,Changping,2016-09-03 22:00:00,70,38.0,40.65472,34.062813,26.76923985993019,4.880711212953628,17.0
2016-09-01,Changping,2016-09-03 23:00:00,71,34.0,38.977055,35.806923,31.477113058441923,4.662378119183885,13.0
2016-09-01,Dingling,2016-09-01 00:00:00,0,8.0,11.440544,10.577072,2.39512779246209,2.451788218977618,7.0
2016-09-01,Dingling,2016-09-01 01:00:00,1,5.0,9.164044,8.965188,1.4952215588752575,2.445778172049978,6.0
2016-09-01,Dingling,2016-09-01 02:00:00,2,3.0,10.144205,7.0079517,1.8344659028596961,2.4335346740762684,7.0
2016-09-01,Dingling,2016-09-01 03:00:00,3,18.0,10.352358,6.0385904,2.3649061697346587,2.3939892711000526,5.0
2016-09-01,Dingling,2016-09-01 04:00:00,4,4.0,8.254753,5.4688454,1.220781874227169,2.337990394371685,8.0
2016-09-01,Dingling,2016-09-01 05:00:00,5,7.0,7.9498777,4.873958,0.8785397141926401,2.307278906903852,9.0
2016-09-01,Dingling,2016-09-01 06:00:00,6,4.0,9.672716,4.1857944,1.817467716165357,2.3421906738937475,8.0
2016-09-01,Dingling,2016-09-01 07:00:00,7,3.0,9.3803425,4.6516137,2.1469201368800923,2.4490008773591314,8.0
2016-09-01,Dingling,2016-09-01 08:00:00,8,3.0,9.425656,4.3552604,2.3396966870076263,2.5915450150986867,10.0
2016-09-01,Dingling,2016-09-01 09:00:00,9,10.0,10.536772,4.873958,3.382459080352368,2.715199255135447,11.0
2016-09-01,Dingling,2016-09-01 10:00:00,10,6.0,10.845318,3.4512305,4.920845691203169,2.790383171669154,13.0
2016-09-01,Dingling,2016-09-01 11:00:00,11,3.0,11.506243,3.2348099,5.618028191411491,2.834475782008442,12.0
2016-09-01,Dingling,2016-09-01 12:00:00,12,3.0,13.36514,3.3591585,5.808258209047738,2.886046261015343,15.0
2016-09-01,Dingling,2016-09-01 13:00:00,13,3.0,16.13669,3.6862411,9.269918158882,2.9600745479543793,16.0
2016-09-01,Dingling,2016-09-01 14:00:00,14,3.0,14.948573,3.8745227,7.624918180657337,3.029419208415022,10.0
2016-09-01,Dingling,2016-09-01 15:00:00,15,6.0,17.910189,4.372509,12.912775823286045,3.0493603365592516,7.0
2016-09-01,Dingling,2016-09-01 16:00:00,16,3.0,19.118793,5.0221834,14.21828787764664,3.003389615328376,9.0
2016-09-01,Dingling,2016-09-01 17:00:00,17,5.0,19.608212,5.674872,12.337121263534964,2.922038171060263,11.0
2016-09-01,Dingling,2016-09-01 18:00:00,18,3.0,19.556784,6.6216636,15.477020925985883,2.8537342771584293,10.0
2016-09-01,Dingling,2016-09-01 19:00:00,19,3.0,18.809614,6.9342604,9.00064711364336,2.822700994033239,11.0
2016-09-01,Dingling,2016-09-01 20:00:00,20,4.0,18.438295,7.111619,9.452449528986431,2.815214488605579,15.0
2016-09-01,Dingling,2016-09-01 21:00:00,21,4.0,18.896164,6.9406414,10.283475412286526,2.8010264665741476,13.0
2016-09-01,Dingling,2016-09-01 22:00:00,22,6.0,19.231205,7.124672,11.764442174776711,2.766859016021022,13.0
2016-09-01,Dingling,2016-09-01 23:00:00,23,6.0,19.678963,7.279621,14.178580931351448,2.727835486358071,13.0
2016-09-01,Dingling,2016-09-02 00:00:00,24,4.0,20.581953,7.9655027,16.91269733131582,2.7057411512441627,17.0
2016-09-01,Dingling,2016-09-02 01:00:00,25,6.0,21.373095,8.700398,16.348585108974948,2.7004771316141714,22.0
2016-09-01,Dingling,2016-09-02 02:00:00,26,11.0,21.60772,8.786559,14.331220557075234,2.686769284490421,27.0
2016-09-01,Dingling,2016-09-02 03:00:00,27,18.0,21.99529,8.5764265,14.196748698937208,2.642048262591902,28.0
2016-09-01,Dingling,2016-09-02 04:00:00,28,20.0,22.168661,8.476866,14.432649771623113,2.5780992142151877,28.0
2016-09-01,Dingling,2016-09-02 05:00:00,29,12.0,22.405455,8.385883,15.098700886491127,2.539802655675788,33.0
2016-09-01,Dingling,2016-09-02 06:00:00,30,9.0,22.95669,8.712104,13.760823482635459,2.570256546647057,30.0
2016-09-01,Dingling,2016-09-02 07:00:00,31,8.0,23.768219,8.802307,14.5928430841718,2.6758113053149857,33.0
2016-09-01,Dingling,2016-09-02 08:00:00,32,7.0,24.155718,10.429116,15.201207820233687,2.817505824297142,37.0
2016-09-01,Dingling,2016-09-02 09:00:00,33,5.0,24.132278,12.267123,21.502420726012495,2.9371594445071114,36.0
2016-09-01,Dingling,2016-09-02 10:00:00,34,5.0,23.839958,13.105812,19.149892944110338,3.003775107791988,35.0
2016-09-01,Dingling,2016-09-02 11:00:00,35,5.0,23.760468,13.185414,15.891387954583049,3.0362889701638176,35.0
2016-09-01,Dingling,2016-09-02 12:00:00,36,3.0,24.02355,12.253797,14.932830879810576,3.0756812001127747,42.0
2016-09-01,Dingling,2016-09-02 13:00:00,37,4.0,23.852327,11.3659525,12.127784996533906,3.1377217513064686,49.0
2016-09-01,Dingling,2016-09-02 14:00:00,38,6.0,24.094593,10.943392,12.949388241176058,3.1941114044102488,55.0
2016-09-01,Dingling,2016-09-02 15:00:00,39,6.0,23.68629,9.627133,14.230623480382873,3.1987705573452603,37.0
2016-09-01,Dingling,2016-09-02 16:00:00,40,7.0,24.014984,8.561041,13.110538567173613,3.1354739387804234,35.0
2016-09-01,Dingling,2016-09-02 17:00:00,41,5.0,25.047432,9.282571,17.01012250558907,3.0366322186231116,25.0
2016-09-01,Dingling,2016-09-02 18:00:00,42,3.0,25.369259,9.601533,17.04238062805065,2.9524967784749245,21.0
2016-09-01,Dingling,2016-09-02 19:00:00,43,3.0,25.391758,9.461839,18.41141573070498,2.9078542219723893,14.0
2016-09-01,Dingling,2016-09-02 20:00:00,44,3.0,26.075882,10.040784,17.88971788673341,2.888511705316392,23.0
2016-09-01,Dingling,2016-09-02 21:00:00,45,4.0,26.714684,10.438308,17.88259289570628,2.863676784248127,26.0
2016-09-01,Dingling,2016-09-02 22:00:00,46,3.0,26.611038,10.726943,19.104720519722434,2.820083523353623,29.0
2016-09-01,Dingling,2016-09-02 23:00:00,47,3.0,26.952345,10.854907,17.70097696914483,2.7732809503663503,30.0
2016-09-01,Dingling,2016-09-03 00:00:00,48,3.0,26.756886,11.81119,21.125061926546326,2.7453866040513186,15.0
2016-09-01,Dingling,2016-09-03 01:00:00,49,3.0,27.797886,11.665265,19.81494577890958,2.7362956293467615,12.0
2016-09-01,Dingling,2016-09-03 02:00:00,50,4.0,28.255732,11.363467,18.967686326492185,2.720523656543629,11.0
2016-09-01,Dingling,2016-09-03 03:00:00,51,3.0,29.337845,12.256461,18.96939038996856,2.6753459074853065,9.0
2016-09-01,Dingling,2016-09-03 04:00:00,52,4.0,29.818491,11.695848,18.517972650491576,2.6126292672412506,7.0
2016-09-01,Dingling,2016-09-03 05:00:00,53,4.0,30.46468,12.55279,20.145103285759177,2.577618005031567,7.0
2016-09-01,Dingling,2016-09-03 06:00:00,54,6.0,30.533674,11.813765,20.129654579796668,2.613948677490796,14.0
2016-09-01,Dingling,2016-09-03 07:00:00,55,6.0,31.238586,12.126554,17.639849484987472,2.7283999460625603,10.0
2016-09-01,Dingling,2016-09-03 08:00:00,56,6.0,32.3262,15.307774,26.597603031392545,2.881925557981076,11.0
2016-09-01,Dingling,2016-09-03 09:00:00,57,8.0,33.509174,16.944267,22.468721982435117,3.0155932083755,3.0
2016-09-01,Dingling,2016-09-03 10:00:00,58,11.0,33.570293,17.728373,18.759789692768084,3.097541447753322,4.0
2016-09-01,Dingling,2016-09-03 11:00:00,59,9.0,34.370155,20.141836,28.066205283910747,3.146625375554777,4.0
2016-09-01,Dingling,2016-09-03 12:00:00,60,10.0,35.067562,20.553701,26.821683185262753,3.2046052566173016,9.0
2016-09-01,Dingling,2016-09-03 13:00:00,61,12.0,36.319843,22.511038,29.061938267030065,3.2877737995131318,10.0
2016-09-01,Dingling,2016-09-03 14:00:00,62,8.0,36.60168,21.91393,28.62221065111518,3.366834201090091,10.0
2016-09-01,Dingling,2016-09-03 15:00:00,63,11.0,36.590637,23.235477,29.25059921282602,3.393305842581274,8.0
2016-09-01,Dingling,2016-09-03 16:00:00,64,12.0,35.174305,23.211134,27.400091554424183,3.349085232246347,9.0
2016-09-01,Dingling,2016-09-03 17:00:00,65,11.0,35.81181,24.78308,27.259875054167143,3.267064551868634,13.0
2016-09-01,Dingling,2016-09-03 18:00:00,66,17.0,36.08049,25.808205,25.990729531770345,3.1997701831937384,13.0
2016-09-01,Dingling,2016-09-03 19:00:00,67,28.0,35.705322,27.303114,28.528609741997283,3.173639812860852,14.0
2016-09-01,Dingling,2016-09-03 20:00:00,68,26.0,34.848667,29.11046,30.649445309349186,3.173815547249694,13.0
2016-09-01,Dingling,2016-09-03 21:00:00,69,27.0,35.13753,27.234932,23.579767443888226,3.1672227599746288,16.0
2016-09-01,Dingling,2016-09-03 22:00:00,70,28.0,34.12853,27.382858,23.817020281676186,3.1391443535367918,11.0
2016-09-01,Dingling,2016-09-03 23:00:00,71,27.0,33.517532,28.72564,29.91474655791563,3.1059923440874853,7.0
2016-09-01,Dongsi,2016-09-01 00:00:00,0,16.0,9.430413,13.20307,3.7615802649036727,3.1113121927699714,18.0
2016-09-01,Dongsi,2016-09-01 01:00:00,1,11.0,8.41308,10.170999,2.6048452539214066,3.030103916644327,19.0
2016-09-01,Dongsi,2016-09-01 02:00:00,2,6.0,7.8333893,8.421071,2.9357316154216635,2.983477044278435,21.0
2016-09-01,Dongsi,2016-09-01 03:00:00,3,8.0,7.185713,6.9511046,3.137246552816346,2.9104137365436697,17.0
2016-09-01,Dongsi,2016-09-01 04:00:00,4,7.0,6.608593,6.686996,2.6131442844085235,2.790107181704568,15.0
